,customer_id,customer_age,gender_male,gender_female,total_purchase_last_3_months,purchase_month_1,purchase_month_2,purchase_month_3,purchase_week_1,purchase_week_2,purchase_week_3,purchase_week_4,category_books,category_clothing,category_electronics,category_home,most_common_payment_method_cash,most_common_payment_method_credit_card,most_common_payment_method_crypto,most_common_payment_method_paypal
114522,5075,62,0,1,1466,1466.0,0.0,0.0,1466.0,0.0,0.0,0.0,0.0,5.0,9.0,5.0,0,1,0,0
114527,8394,29,1,0,4135,1989.0,2146.0,0.0,1989.0,0.0,0.0,2146.0,6.0,6.0,5.0,7.0,0,1,0,0
114534,25544,21,1,0,643,643.0,0.0,0.0,643.0,0.0,0.0,0.0,0.0,14.0,6.0,11.0,1,0,0,0
114543,2996,50,0,1,496,496.0,0.0,0.0,496.0,0.0,0.0,0.0,3.0,13.0,3.0,7.0,1,0,0,0
114550,31270,59,1,0,2648,2648.0,0.0,0.0,2648.0,0.0,0.0,0.0,6.0,14.0,0.0,6.0,0,1,0,0
114558,11611,43,0,1,3485,3485.0,0.0,0.0,3485.0,0.0,0.0,0.0,7.0,8.0,6.0,0.0,0,1,0,0
114564,24803,41,1,0,3698,2543.0,0.0,1155.0,2543.0,0.0,0.0,1155.0,4.0,0.0,4.0,4.0,0,1,0,0
114567,28334,52,1,0,931,931.0,0.0,0.0,931.0,0.0,0.0,2307.0,0.0,8.0,1.0,0.0,0,0,0,1
114571,41459,39,1,0,1635,1635.0,0.0,0.0,1635.0,0.0,0.0,0.0,5.0,0.0,5.0,1.0,0,0,0,1
114575,33863,66,0,1,2572,2572.0,0.0,0.0,2572.0,0.0,0.0,0.0,3.0,6.0,3.0,4.0,0,0,0,1
114581,38802,28,0,1,2218,2218.0,0.0,0.0,2218.0,0.0,0.0,0.0,4.0,3.0,1.0,3.0,0,1,0,0
114585,20876,60,0,1,4460,4460.0,0.0,0.0,4460.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,1,0,0,0
114587,2835,58,1,0,1369,1369.0,0.0,0.0,1369.0,0.0,0.0,0.0,15.0,2.0,3.0,0.0,1,0,0,0
114593,16306,67,0,1,773,773.0,0.0,0.0,773.0,0.0,0.0,0.0,0.0,6.0,6.0,6.0,0,1,0,0
114600,13195,49,0,1,3541,3541.0,0.0,0.0,3541.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0,0,1,0
114602,47390,41,0,1,4116,4116.0,0.0,0.0,4116.0,0.0,0.0,0.0,3.0,6.0,4.0,8.0,0,1,0,0
114611,43478,59,1,0,5410,5410.0,0.0,0.0,3482.0,1928.0,0.0,0.0,4.0,9.0,1.0,0.0,0,0,0,1
114615,7958,60,1,0,347,347.0,0.0,0.0,347.0,0.0,0.0,625.0,5.0,5.0,10.0,0.0,0,1,0,0
114623,24442,67,0,1,5296,5296.0,0.0,3239.0,5296.0,0.0,0.0,3239.0,6.0,0.0,0.0,3.0,1,0,0,0
114627,23282,32,0,1,2145,2145.0,0.0,0.0,2145.0,0.0,0.0,0.0,5.0,2.0,7.0,0.0,0,1,0,0
114632,10898,27,1,0,4408,4408.0,0.0,0.0,4408.0,0.0,0.0,0.0,8.0,3.0,0.0,3.0,1,0,0,0
114638,7071,19,1,0,3398,3398.0,0.0,0.0,3398.0,0.0,0.0,0.0,13.0,0.0,3.0,2.0,0,1,0,0
114644,8153,45,0,1,1782,1782.0,0.0,0.0,1782.0,0.0,0.0,0.0,0.0,12.0,0.0,2.0,0,1,0,0
114648,20399,48,0,1,1471,1471.0,0.0,0.0,1471.0,0.0,0.0,0.0,4.0,8.0,6.0,0.0,1,0,0,0
114655,3564,38,0,1,2825,2825.0,0.0,0.0,2825.0,0.0,0.0,0.0,8.0,2.0,11.0,2.0,0,1,0,0
114664,3944,23,1,0,1939,1939.0,0.0,0.0,1939.0,0.0,0.0,0.0,2.0,7.0,0.0,0.0,0,1,0,0
114668,43945,27,0,1,1397,1397.0,0.0,0.0,1397.0,0.0,0.0,0.0,8.0,5.0,3.0,0.0,0,1,0,0
114672,44087,39,0,1,3062,3062.0,0.0,0.0,3062.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,0,1,0,0
114674,44187,48,1,0,2365,573.0,0.0,1792.0,573.0,0.0,0.0,1792.0,6.0,4.0,0.0,0.0,0,1,0,0
114678,16198,59,1,0,4918,4918.0,0.0,0.0,4918.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0,1,0,0
114680,23273,47,1,0,2283,2283.0,0.0,0.0,2283.0,0.0,0.0,0.0,5.0,11.0,0.0,4.0,1,0,0,0
114686,18920,39,1,0,2948,2948.0,0.0,0.0,2948.0,0.0,0.0,0.0,3.0,0.0,2.0,3.0,0,0,0,1
114690,43291,39,1,0,3543,1319.0,2224.0,0.0,1319.0,0.0,0.0,2224.0,9.0,7.0,2.0,0.0,1,0,0,0
114696,8262,63,1,0,2006,2006.0,0.0,0.0,2006.0,0.0,0.0,0.0,0.0,5.0,0.0,4.0,0,1,0,0
114698,47295,69,0,1,5929,1904.0,4025.0,0.0,1904.0,0.0,0.0,4025.0,9.0,5.0,0.0,0.0,1,0,0,0
114702,41843,52,1,0,3236,3236.0,0.0,0.0,3236.0,0.0,0.0,0.0,5.0,1.0,0.0,3.0,0,1,0,0
114706,48178,31,0,1,4822,4822.0,0.0,0.0,4822.0,0.0,0.0,0.0,5.0,1.0,3.0,6.0,1,0,0,0
114712,11136,27,0,1,2799,2799.0,0.0,0.0,2799.0,0.0,0.0,0.0,7.0,4.0,9.0,4.0,0,1,0,0
114718,28552,61,0,1,5076,5076.0,0.0,0.0,5076.0,0.0,0.0,0.0,2.0,7.0,4.0,5.0,0,1,0,0
114723,981,49,1,0,4756,4756.0,0.0,0.0,4756.0,0.0,0.0,0.0,2.0,3.0,7.0,0.0,0,1,0,0
114727,41998,39,0,1,4854,4854.0,0.0,0.0,4854.0,0.0,0.0,0.0,0.0,8.0,0.0,3.0,0,0,0,1
114730,43857,24,0,1,2489,2489.0,0.0,0.0,2489.0,0.0,0.0,3553.0,14.0,2.0,0.0,4.0,0,1,0,0
114736,44202,54,0,1,6137,5171.0,0.0,966.0,5171.0,0.0,0.0,966.0,1.0,4.0,10.0,8.0,1,0,0,0
114742,39652,39,0,1,4487,4487.0,0.0,0.0,4487.0,0.0,0.0,0.0,3.0,8.0,0.0,10.0,0,1,0,0
114748,11767,32,0,1,3914,3914.0,0.0,0.0,3914.0,0.0,0.0,0.0,14.0,5.0,2.0,3.0,0,1,0,0
114754,23290,61,0,1,10413,6040.0,0.0,4373.0,2576.0,3464.0,0.0,4373.0,13.0,8.0,0.0,1.0,0,1,0,0
114762,13086,31,1,0,1623,1623.0,0.0,0.0,1623.0,0.0,0.0,0.0,9.0,0.0,2.0,4.0,0,0,0,1
114768,1331,56,0,1,9516,9516.0,0.0,0.0,5138.0,0.0,4378.0,0.0,13.0,5.0,5.0,0.0,0,0,0,1
114774,6068,37,1,0,7439,4257.0,0.0,3182.0,4257.0,0.0,0.0,4719.0,5.0,7.0,4.0,3.0,0,1,0,0
114781,23731,69,0,1,3787,3787.0,0.0,0.0,3787.0,0.0,0.0,4928.0,3.0,0.0,5.0,7.0,1,0,0,0
114785,43106,64,1,0,11807,8440.0,0.0,3367.0,3360.0,5080.0,0.0,3367.0,9.0,17.0,0.0,0.0,0,1,0,0
114792,9716,19,1,0,1774,1774.0,0.0,0.0,1774.0,0.0,0.0,0.0,3.0,4.0,1.0,11.0,0,1,0,0
114798,15676,55,1,0,4073,4073.0,0.0,0.0,4073.0,0.0,0.0,0.0,3.0,3.0,5.0,0.0,1,0,0,0
114801,29060,63,0,1,5223,4615.0,0.0,608.0,4615.0,0.0,0.0,608.0,5.0,1.0,3.0,0.0,0,1,0,0
114805,45846,26,1,0,2264,2264.0,0.0,0.0,2264.0,0.0,0.0,3930.0,2.0,3.0,0.0,3.0,0,1,0,0
114808,18505,20,0,1,5826,5826.0,0.0,0.0,2945.0,0.0,0.0,2881.0,3.0,15.0,7.0,0.0,0,1,0,0
114818,1921,36,0,1,2535,2535.0,0.0,0.0,2535.0,0.0,0.0,0.0,11.0,8.0,0.0,1.0,1,0,0,0
114826,40392,27,0,1,5681,5681.0,0.0,0.0,5681.0,0.0,0.0,0.0,0.0,0.0,5.0,15.0,0,1,0,0
114832,37343,36,1,0,1443,1443.0,0.0,0.0,1443.0,0.0,0.0,0.0,7.0,3.0,0.0,0.0,0,0,0,1
114835,40207,32,1,0,2727,2727.0,0.0,0.0,2727.0,0.0,0.0,0.0,1.0,2.0,0.0,3.0,0,0,0,1
114838,16424,44,0,1,4484,4484.0,0.0,0.0,4484.0,0.0,0.0,0.0,0.0,8.0,3.0,0.0,1,0,0,0
114841,33643,67,0,1,4581,4581.0,0.0,0.0,4581.0,0.0,0.0,0.0,7.0,4.0,0.0,7.0,1,0,0,0
114846,13442,37,0,1,8583,4117.0,0.0,4466.0,4117.0,0.0,0.0,4466.0,0.0,8.0,1.0,4.0,0,0,0,1
114851,38939,43,1,0,3618,1131.0,0.0,2487.0,1131.0,0.0,0.0,2487.0,7.0,4.0,0.0,8.0,0,1,0,0
114858,2708,19,0,1,4239,4239.0,0.0,0.0,4239.0,0.0,0.0,0.0,0.0,16.0,11.0,5.0,1,0,0,0
114867,49516,64,0,1,2771,2771.0,0.0,0.0,2771.0,0.0,0.0,0.0,5.0,1.0,9.0,3.0,0,1,0,0
114872,1965,51,0,1,7492,2604.0,4888.0,0.0,2604.0,0.0,0.0,4888.0,10.0,6.0,10.0,11.0,0,0,0,1
114882,46583,28,0,1,10026,10026.0,0.0,0.0,2472.0,3237.0,4317.0,0.0,2.0,8.0,0.0,2.0,0,1,0,0
114887,15696,61,0,1,2342,2342.0,0.0,0.0,2342.0,0.0,0.0,0.0,8.0,3.0,0.0,0.0,0,1,0,0
114891,9455,33,0,1,961,961.0,0.0,0.0,961.0,0.0,0.0,0.0,0.0,8.0,2.0,2.0,0,1,0,0
114895,33463,18,1,0,3459,2416.0,0.0,1043.0,2416.0,0.0,0.0,1201.0,2.0,15.0,0.0,2.0,0,1,0,0
114902,10660,47,1,0,6116,6116.0,0.0,0.0,6116.0,0.0,0.0,1787.0,4.0,0.0,7.0,10.0,1,0,0,0
114907,33161,46,0,1,959,959.0,0.0,0.0,959.0,0.0,0.0,0.0,15.0,3.0,4.0,1.0,0,1,0,0
114914,30475,69,0,1,2086,1406.0,680.0,0.0,1406.0,0.0,0.0,680.0,10.0,9.0,2.0,4.0,0,1,0,0
114923,18030,27,1,0,3900,3900.0,0.0,0.0,3900.0,0.0,0.0,0.0,5.0,3.0,2.0,0.0,0,0,0,1
114926,20044,54,0,1,2016,2016.0,0.0,0.0,2016.0,0.0,0.0,0.0,7.0,13.0,3.0,4.0,0,0,0,1
114934,32712,26,0,1,1314,1314.0,0.0,0.0,1314.0,0.0,0.0,0.0,8.0,9.0,0.0,6.0,0,0,0,1
114942,36133,35,1,0,790,790.0,0.0,0.0,790.0,0.0,0.0,3814.0,4.0,6.0,5.0,3.0,0,1,0,0
114950,41585,55,0,1,2501,2501.0,0.0,0.0,2501.0,0.0,0.0,0.0,0.0,6.0,4.0,5.0,0,0,0,1
114955,6296,63,0,1,3631,3631.0,0.0,0.0,3631.0,0.0,0.0,0.0,14.0,2.0,0.0,0.0,0,0,0,1
114960,33190,70,0,1,3297,3297.0,0.0,0.0,3297.0,0.0,0.0,0.0,3.0,5.0,0.0,2.0,1,0,0,0
114963,46079,42,1,0,7800,4078.0,0.0,3722.0,4078.0,0.0,0.0,3722.0,11.0,1.0,7.0,3.0,0,1,0,0
114970,14764,66,1,0,4711,4711.0,0.0,0.0,4711.0,0.0,0.0,0.0,5.0,3.0,0.0,3.0,0,0,0,1
114973,44939,65,0,1,4504,3411.0,1093.0,0.0,3411.0,0.0,0.0,1093.0,11.0,6.0,7.0,0.0,0,1,0,0
114981,37440,40,0,1,2654,2654.0,0.0,0.0,2654.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,1,0,0,0
114983,12613,31,0,1,5114,5114.0,0.0,0.0,5114.0,0.0,0.0,2883.0,4.0,14.0,6.0,2.0,0,0,0,1
114992,3343,56,0,1,9901,3519.0,4480.0,1902.0,3519.0,0.0,0.0,6382.0,4.0,4.0,7.0,9.0,1,0,0,0
114999,24637,29,0,1,3819,3819.0,0.0,0.0,3819.0,0.0,0.0,0.0,4.0,8.0,4.0,4.0,0,0,0,1
115005,20140,70,0,1,1751,1347.0,0.0,404.0,1347.0,0.0,0.0,404.0,0.0,6.0,0.0,5.0,0,1,0,0
115009,13879,26,0,1,2538,2538.0,0.0,0.0,2538.0,0.0,0.0,0.0,7.0,10.0,7.0,0.0,1,0,0,0
115016,43250,56,1,0,1491,1491.0,0.0,0.0,1491.0,0.0,0.0,0.0,1.0,4.0,3.0,4.0,0,0,1,0
115020,11150,34,0,1,6956,6956.0,0.0,0.0,2035.0,0.0,4921.0,0.0,6.0,4.0,1.0,3.0,0,1,0,0
115026,151,28,0,1,6494,1632.0,0.0,4862.0,1632.0,0.0,0.0,4862.0,6.0,0.0,5.0,6.0,0,0,0,1
115031,36508,43,0,1,4793,4793.0,0.0,0.0,4793.0,0.0,0.0,0.0,7.0,4.0,0.0,5.0,0,1,0,0
115035,49941,33,0,1,4235,4235.0,0.0,0.0,408.0,0.0,0.0,3827.0,5.0,4.0,0.0,5.0,0,0,0,1
115040,29628,58,0,1,1801,1801.0,0.0,0.0,1801.0,0.0,0.0,0.0,5.0,11.0,0.0,0.0,0,1,0,0
115045,3122,42,1,0,3740,3740.0,0.0,0.0,3740.0,0.0,0.0,0.0,9.0,9.0,2.0,0.0,1,0,0,0
115050,37434,43,0,1,1481,1032.0,0.0,449.0,1032.0,0.0,0.0,449.0,6.0,5.0,0.0,5.0,0,1,0,0
115056,45652,34,0,1,4414,4414.0,0.0,0.0,4414.0,0.0,0.0,0.0,10.0,0.0,0.0,7.0,0,1,0,0
115061,10794,24,0,1,3725,3725.0,0.0,0.0,3725.0,0.0,0.0,0.0,4.0,7.0,2.0,3.0,0,0,1,0
115068,20963,41,0,1,4141,4141.0,0.0,0.0,4141.0,0.0,0.0,0.0,2.0,3.0,0.0,3.0,0,1,0,0
115071,37218,68,1,0,7610,2339.0,5271.0,0.0,2339.0,0.0,0.0,5271.0,7.0,5.0,6.0,3.0,0,1,0,0
115077,16920,67,0,1,1239,1239.0,0.0,0.0,1239.0,0.0,0.0,0.0,3.0,7.0,2.0,4.0,0,1,0,0
115082,33667,70,1,0,3449,3449.0,0.0,0.0,3449.0,0.0,0.0,0.0,4.0,10.0,2.0,5.0,0,1,0,0
115088,18799,57,1,0,1992,1992.0,0.0,0.0,1992.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0,1,0,0
115090,44991,48,1,0,1742,1742.0,0.0,0.0,1742.0,0.0,0.0,0.0,10.0,2.0,0.0,0.0,0,0,0,1
115094,30529,32,1,0,2271,2271.0,0.0,0.0,2271.0,0.0,0.0,0.0,14.0,4.0,5.0,0.0,0,1,0,0
115101,18868,56,1,0,4554,2751.0,0.0,1803.0,2751.0,0.0,0.0,1803.0,0.0,7.0,0.0,0.0,0,1,0,0
115105,42585,59,1,0,1934,1934.0,0.0,0.0,1934.0,0.0,0.0,0.0,1.0,3.0,9.0,4.0,0,1,0,0
115110,25801,40,1,0,3639,3639.0,0.0,0.0,3639.0,0.0,0.0,0.0,2.0,6.0,0.0,5.0,0,1,0,0
115117,7765,64,1,0,2857,1852.0,1005.0,0.0,1852.0,0.0,0.0,1005.0,0.0,7.0,2.0,4.0,1,0,0,0
115122,27033,24,0,1,4665,4665.0,0.0,0.0,4665.0,0.0,0.0,2944.0,13.0,6.0,3.0,9.0,0,1,0,0
115132,36913,51,0,1,789,789.0,0.0,0.0,789.0,0.0,0.0,0.0,3.0,0.0,11.0,15.0,0,1,0,0
115141,31740,30,1,0,4683,4683.0,0.0,0.0,4683.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0,1,0,0
115143,15122,23,1,0,3127,3127.0,0.0,0.0,3127.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0,0,1,0,0
115145,15354,41,1,0,5021,5021.0,0.0,0.0,5021.0,0.0,0.0,0.0,2.0,0.0,0.0,12.0,0,1,0,0
115149,45369,69,1,0,3887,3887.0,0.0,0.0,3887.0,0.0,0.0,0.0,15.0,7.0,0.0,0.0,0,1,0,0
115156,39336,56,1,0,1165,1165.0,0.0,0.0,1165.0,0.0,0.0,0.0,4.0,4.0,1.0,9.0,1,0,0,0
115161,7900,70,1,0,864,864.0,0.0,0.0,864.0,0.0,0.0,0.0,0.0,7.0,5.0,4.0,1,0,0,0
115167,25916,27,0,1,4195,1107.0,0.0,3088.0,1107.0,0.0,0.0,3088.0,10.0,9.0,8.0,5.0,0,1,0,0
115175,19510,33,0,1,1554,1554.0,0.0,0.0,1554.0,0.0,0.0,0.0,9.0,0.0,1.0,7.0,1,0,0,0
115181,30953,67,1,0,3448,3448.0,0.0,0.0,3448.0,0.0,0.0,937.0,8.0,9.0,8.0,0.0,0,1,0,0
115187,631,31,1,0,3354,3354.0,0.0,0.0,3354.0,0.0,0.0,0.0,6.0,0.0,0.0,5.0,1,0,0,0
115192,45815,42,1,0,816,505.0,311.0,0.0,505.0,0.0,0.0,311.0,5.0,0.0,3.0,4.0,1,0,0,0
115196,33967,59,0,1,4015,4015.0,0.0,0.0,4015.0,0.0,0.0,0.0,2.0,14.0,5.0,3.0,0,1,0,0
115204,37022,46,0,1,3888,3888.0,0.0,0.0,3888.0,0.0,0.0,0.0,4.0,5.0,0.0,2.0,0,1,0,0
115209,35157,69,1,0,3416,3416.0,0.0,0.0,3416.0,0.0,0.0,2555.0,10.0,8.0,3.0,2.0,1,0,0,0
115218,45816,38,1,0,3965,3965.0,0.0,0.0,3965.0,0.0,0.0,4395.0,0.0,5.0,10.0,8.0,0,1,0,0
115224,4469,32,0,1,4163,683.0,0.0,3480.0,683.0,0.0,0.0,3480.0,2.0,3.0,0.0,10.0,0,1,0,0
115230,21490,59,1,0,4656,4656.0,0.0,0.0,1870.0,0.0,2786.0,0.0,6.0,0.0,4.0,1.0,0,1,0,0
115234,11397,59,1,0,8076,3463.0,0.0,4613.0,3463.0,0.0,0.0,7140.0,11.0,2.0,13.0,8.0,0,1,0,0
115243,25173,46,1,0,2027,2027.0,0.0,0.0,2027.0,0.0,0.0,4945.0,7.0,6.0,6.0,0.0,0,1,0,0
115250,40946,41,0,1,2572,2572.0,0.0,0.0,2572.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,1,0,0,0
115253,7104,63,1,0,1462,1462.0,0.0,0.0,1462.0,0.0,0.0,0.0,1.0,3.0,2.0,5.0,0,1,0,0
115258,24966,41,1,0,7344,2723.0,3762.0,859.0,2723.0,0.0,0.0,4621.0,0.0,14.0,3.0,0.0,0,1,0,0
115264,16640,28,0,1,2683,2683.0,0.0,0.0,2683.0,0.0,0.0,2916.0,2.0,0.0,4.0,2.0,0,0,0,1
115268,5027,67,0,1,7292,2594.0,0.0,4698.0,2594.0,0.0,0.0,4698.0,1.0,1.0,3.0,5.0,1,0,0,0
115272,21208,21,1,0,3825,3825.0,0.0,0.0,3825.0,0.0,0.0,0.0,4.0,5.0,2.0,5.0,1,0,0,0
115276,2923,47,0,1,3767,3767.0,0.0,0.0,3767.0,0.0,0.0,1077.0,4.0,2.0,2.0,8.0,1,0,0,0
115282,37211,44,0,1,7921,3386.0,4535.0,0.0,3386.0,0.0,0.0,4535.0,1.0,6.0,6.0,14.0,0,1,0,0
115290,32153,58,0,1,5559,1466.0,0.0,4093.0,1466.0,0.0,0.0,4093.0,8.0,8.0,7.0,5.0,0,0,0,1
115298,5578,67,1,0,472,472.0,0.0,0.0,472.0,0.0,0.0,0.0,5.0,5.0,0.0,9.0,0,1,0,0
115303,13658,35,1,0,1196,1196.0,0.0,0.0,1196.0,0.0,0.0,3315.0,11.0,4.0,2.0,0.0,1,0,0,0
115310,42378,53,1,0,2001,2001.0,0.0,0.0,2001.0,0.0,0.0,0.0,5.0,11.0,0.0,0.0,0,0,0,1
115314,47838,23,1,0,6581,2137.0,0.0,4444.0,2137.0,0.0,0.0,4444.0,2.0,7.0,17.0,7.0,0,0,0,1
115324,10903,22,1,0,5239,2966.0,2273.0,0.0,2966.0,0.0,0.0,2273.0,5.0,5.0,0.0,0.0,0,0,0,1
115328,4793,33,1,0,5091,5091.0,0.0,0.0,5091.0,0.0,0.0,4046.0,0.0,5.0,0.0,14.0,0,1,0,0
115333,17356,38,1,0,2319,2319.0,0.0,0.0,2319.0,0.0,0.0,1372.0,9.0,3.0,0.0,0.0,1,0,0,0
115337,12857,37,1,0,1538,1538.0,0.0,0.0,1538.0,0.0,0.0,0.0,6.0,4.0,3.0,0.0,1,0,0,0
115342,9530,60,0,1,1050,1050.0,0.0,0.0,1050.0,0.0,0.0,0.0,1.0,4.0,3.0,0.0,0,0,1,0
115345,2717,50,1,0,947,947.0,0.0,0.0,947.0,0.0,0.0,416.0,1.0,8.0,0.0,9.0,0,0,0,1
115352,22995,70,0,1,5249,5249.0,0.0,0.0,5249.0,0.0,0.0,0.0,10.0,8.0,4.0,1.0,0,1,0,0
115360,21326,44,0,1,4326,2581.0,0.0,1745.0,2581.0,0.0,0.0,1745.0,2.0,2.0,0.0,6.0,0,0,0,1
115364,24802,65,0,1,8096,8096.0,0.0,0.0,3368.0,0.0,0.0,4728.0,1.0,8.0,3.0,7.0,0,0,0,1
115370,47033,47,0,1,3957,3957.0,0.0,0.0,3957.0,0.0,0.0,0.0,3.0,10.0,7.0,3.0,0,1,0,0
115377,8070,28,0,1,3345,3345.0,0.0,0.0,3345.0,0.0,0.0,0.0,5.0,0.0,0.0,3.0,0,0,0,1
115381,34451,41,0,1,2806,2806.0,0.0,0.0,2806.0,0.0,0.0,0.0,7.0,0.0,0.0,1.0,0,1,0,0
115384,3218,46,0,1,6163,3666.0,2497.0,0.0,3666.0,0.0,0.0,2497.0,8.0,11.0,4.0,6.0,0,1,0,0
115395,23771,66,1,0,12147,3193.0,8954.0,0.0,3193.0,0.0,0.0,8954.0,0.0,0.0,5.0,9.0,0,0,0,1
115398,45711,41,1,0,767,767.0,0.0,0.0,767.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0,1,0,0
115400,20141,57,0,1,3876,3876.0,0.0,0.0,3876.0,0.0,0.0,0.0,5.0,6.0,1.0,0.0,1,0,0,0
115405,12677,51,0,1,2723,2723.0,0.0,0.0,2723.0,0.0,0.0,0.0,12.0,7.0,0.0,4.0,0,0,0,1
115411,6829,69,1,0,1989,1989.0,0.0,0.0,1989.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,1,0,0,0
115415,11584,18,0,1,700,700.0,0.0,0.0,700.0,0.0,0.0,0.0,6.0,2.0,4.0,3.0,0,1,0,0
115420,47255,70,1,0,4702,4702.0,0.0,0.0,4702.0,0.0,0.0,0.0,2.0,0.0,4.0,2.0,0,1,0,0
115423,41344,69,1,0,5883,3727.0,2156.0,0.0,3727.0,0.0,0.0,2156.0,6.0,8.0,4.0,5.0,0,1,0,0
115429,28392,44,0,1,2476,2476.0,0.0,0.0,2476.0,0.0,0.0,0.0,4.0,5.0,6.0,1.0,0,1,0,0
115434,12050,26,0,1,12668,11181.0,0.0,1487.0,8231.0,0.0,0.0,4437.0,4.0,12.0,5.0,3.0,1,0,0,0
115443,45449,26,0,1,314,314.0,0.0,0.0,314.0,0.0,0.0,5919.0,3.0,4.0,9.0,1.0,0,0,0,1
115450,42732,27,0,1,1133,1133.0,0.0,0.0,1133.0,0.0,0.0,0.0,2.0,4.0,13.0,0.0,0,0,0,1
115456,10476,18,0,1,6742,6742.0,0.0,0.0,2194.0,0.0,0.0,4548.0,3.0,9.0,0.0,6.0,0,1,0,0
115463,33163,63,0,1,4830,4830.0,0.0,0.0,4830.0,0.0,0.0,0.0,4.0,5.0,0.0,8.0,0,0,0,1
115469,16074,41,0,1,4481,2136.0,2345.0,0.0,2136.0,0.0,0.0,5715.0,6.0,15.0,0.0,4.0,1,0,0,0
115476,15263,58,1,0,579,579.0,0.0,0.0,579.0,0.0,0.0,0.0,7.0,8.0,5.0,4.0,0,1,0,0
115485,27876,37,0,1,6094,6094.0,0.0,0.0,6094.0,0.0,0.0,0.0,3.0,10.0,8.0,6.0,0,1,0,0
115495,14454,59,1,0,3465,3465.0,0.0,0.0,3465.0,0.0,0.0,0.0,2.0,2.0,6.0,4.0,0,1,0,0
115500,40071,59,0,1,2308,2308.0,0.0,0.0,2308.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0,1,0,0
115501,22915,52,0,1,1907,1907.0,0.0,0.0,1907.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0,1,0,0
115503,14425,56,0,1,9219,4122.0,5097.0,0.0,4122.0,0.0,0.0,5097.0,6.0,4.0,0.0,12.0,1,0,0,0
115510,47205,42,0,1,1622,1622.0,0.0,0.0,1622.0,0.0,0.0,0.0,3.0,5.0,3.0,12.0,0,1,0,0
115517,9645,22,0,1,8908,4262.0,4646.0,0.0,4262.0,0.0,0.0,4646.0,17.0,9.0,4.0,10.0,0,0,0,1
115530,29229,31,0,1,349,349.0,0.0,0.0,349.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,0,1,0,0
115533,47650,44,1,0,1015,1015.0,0.0,0.0,1015.0,0.0,0.0,0.0,10.0,8.0,2.0,0.0,1,0,0,0
115538,49223,49,0,1,269,269.0,0.0,0.0,269.0,0.0,0.0,0.0,6.0,4.0,0.0,4.0,0,0,0,1
115543,49352,43,0,1,1708,1708.0,0.0,0.0,1708.0,0.0,0.0,0.0,7.0,5.0,0.0,0.0,0,1,0,0
115547,40695,58,0,1,3364,3364.0,0.0,0.0,3364.0,0.0,0.0,0.0,5.0,0.0,0.0,2.0,0,1,0,0
115550,5482,23,1,0,2509,2509.0,0.0,0.0,2509.0,0.0,0.0,0.0,0.0,11.0,5.0,0.0,1,0,0,0
115554,23930,45,1,0,6827,6827.0,0.0,0.0,2711.0,4116.0,0.0,0.0,0.0,5.0,4.0,5.0,0,1,0,0
115558,49750,23,0,1,2095,2095.0,0.0,0.0,2095.0,0.0,0.0,0.0,6.0,3.0,2.0,3.0,0,1,0,0
115563,28563,42,0,1,425,425.0,0.0,0.0,425.0,0.0,0.0,0.0,5.0,7.0,4.0,0.0,0,0,0,1
115569,22494,43,1,0,3108,3108.0,0.0,0.0,3108.0,0.0,0.0,0.0,4.0,6.0,5.0,10.0,0,1,0,0
115576,9375,59,0,1,6717,6717.0,0.0,0.0,1701.0,0.0,5016.0,0.0,5.0,7.0,6.0,0.0,0,0,0,1
115582,40383,47,1,0,2587,2587.0,0.0,0.0,2587.0,0.0,0.0,0.0,7.0,0.0,0.0,1.0,0,1,0,0
115585,35356,33,0,1,3363,3363.0,0.0,0.0,3363.0,0.0,0.0,0.0,15.0,3.0,0.0,3.0,0,1,0,0
115592,48288,52,1,0,2014,2014.0,0.0,0.0,2014.0,0.0,0.0,0.0,9.0,5.0,4.0,0.0,0,1,0,0
115597,35105,47,1,0,5832,5147.0,685.0,0.0,5147.0,0.0,0.0,685.0,9.0,2.0,2.0,0.0,0,0,0,1
115602,24378,69,0,1,2499,2499.0,0.0,0.0,2499.0,0.0,0.0,0.0,0.0,1.0,10.0,2.0,0,0,0,1
115607,14939,31,0,1,2275,2275.0,0.0,0.0,2275.0,0.0,0.0,0.0,0.0,12.0,2.0,1.0,0,1,0,0
115615,15039,59,0,1,4487,4487.0,0.0,0.0,2054.0,2433.0,0.0,2727.0,10.0,7.0,5.0,0.0,0,1,0,0
